"Key","Item Type","Publication Year","Author","Title","Publication Title","ISBN","ISSN","DOI","Url","Abstract Note","Date","Date Added","Date Modified","Access Date","Pages","Num Pages","Issue","Volume","Number Of Volumes","Journal Abbreviation","Short Title","Series","Series Number","Series Text","Series Title","Publisher","Place","Language","Rights","Type","Archive","Archive Location","Library Catalog","Call Number","Extra","Notes","File Attachments","Link Attachments","Manual Tags","Automatic Tags","Editor","Series Editor","Translator","Contributor","Attorney Agent","Book Author","Cast Member","Commenter","Composer","Cosponsor","Counsel","Interviewer","Producer","Recipient","Reviewed Author","Scriptwriter","Words By","Guest","Number","Edition","Running Time","Scale","Medium","Artwork Size","Filing Date","Application Number","Assignee","Issuing Authority","Country","Meeting Name","Conference Name","Court","References","Reporter","Legal Status","Priority Numbers","Programming Language","Version","System","Code","Code Number","Section","Session","Committee","History","Legislative Body"
"YKP3HGNR","book","2019","Ilyas, Ihab F.; Chu, Xu","Data Cleaning","","978-1-4503-7152-0","","","","","2019","2022-06-10 02:42:54","2022-08-10 19:16:51","","","","","","","","","","","","","Association for Computing Machinery","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"XGZ4H8LD","conferencePaper","2020","Picado, Jose; Davis, John; Termehchy, Arash; Lee, Ga Young","Learning Over Dirty Data Without Cleaning","Proceedings of the 2020 ACM SIGMOD International Conference on Management of Data","978-1-4503-6735-6","","","https://doi.org/10.1145/3318464.3389708","","2020","2022-06-10 02:42:54","2022-07-31 05:59:44","","1301–1316","","","","","","","","","","","Association for Computing Machinery","Portland, OR, USA","","","","","","","","Type: 10.1145/3318464.3389708","","","","machine learning, relational learning, data cleaning, data integration; data integration, data cleaning, relational learning, machine learning","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"JD8JCXAK","conferencePaper","2021","Kumar, Arun","Automation of Data Prep, ML, and Data Science: New Cure or Snake Oil?","Proceedings of the 2021 International Conference on Management of Data","978-1-4503-8343-1","","","https://doi.org/10.1145/3448016.3457537","","2021","2022-06-10 02:42:54","2022-07-31 14:48:15","","2878–2880","","","","","","","","","","","Association for Computing Machinery","","","","","","","","","Type: 10.1145/3448016.3457537","","","","machine learning, benchmark datasets, data cleaning, data preparation, automl","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"KZV2Y4TI","journalArticle","2019","Mahdavi, Mohammad; Abedjan, Ziawasch; Fernandez, Raul Castro; Madden, Samuel; Ouzzani, Mourad; Stonebraker, Michael; Tang, Nan","Raha: A Configuration-Free Error Detection System","Proceedings of the 2019 International Conference on Management of Data","","","","https://doi.org/10.1145/3299869.3324956","","2019","2022-06-10 02:42:54","2022-07-31 15:36:40","","865–882","","","","","","","","","","","","","","","","","","","","Type: 10.1145/3299869.3324956","","","","error detection, semi-supervised learning, clustering, label propagation, classification, historical data, data cleaning, machine learning; historical data, classification, label propagation, clustering, semi-supervised learning, error detection, machine learning, data cleaning","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"WDVS8ZVM","journalArticle","2019","Berti-Equille, Laure","ML-Based Knowledge Graph Curation: Current Solutions and Challenges","Companion Proceedings of The 2019 World Wide Web Conference","","","","https://doi.org/10.1145/3308560.3316522","","2019","2022-06-10 02:42:54","2022-07-31 05:20:35","","938–939","","","","","","","","","","","","","","","","","","","","Type: 10.1145/3308560.3316522","","","","Knowledge base curation, knowledge graph completion, entity disambiguation; entity disambiguation; Knowledge base curation; knowledge graph completion; knowledge graph completion, Knowledge base curation, entity disambiguation","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"5D2SIW22","journalArticle","2021","Bowman, Anthony D.; Jololian, Leon","A conceptual framework for an introductory machine learning course","J. Comput. Sci. Coll.","","","","","","2021","2022-06-10 02:43:07","2022-07-30 22:19:10","","78–83","","1","37","","","","","","","","","","","","","","","","","ISBN: 1937-4771 Publisher: Consortium for Computing Sciences in Colleges","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"BQWZA968","conferencePaper","2016","Agrawal, Divy; Ba, Lamine; Berti-Equille, Laure; Chawla, Sanjay; Elmagarmid, Ahmed; Hammady, Hossam; Idris, Yasser; Kaoudi, Zoi; Khayyat, Zuhair; Kruse, Sebastian; Ouzzani, Mourad; Papotti, Paolo; Quiane-Ruiz, Jorge-Arnulfo; Tang, Nan; Zaki, Mohammed J.","Rheem: Enabling Multi-Platform Task Execution","Proceedings of the 2016 International Conference on Management of Data","978-1-4503-3531-7","","","https://doi.org/10.1145/2882903.2899414","","2016","2022-06-10 02:43:07","2022-07-31 04:33:11","","2069–2072","","","","","","","","","","","Association for Computing Machinery","San Francisco, California, USA","","","","","","","","Type: 10.1145/2882903.2899414","","","","big data, data analytics, cross-platform execution; cross-platform execution, big data, data analytics","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"7DNV9KJ4","conferencePaper","2016","Li, Jianshu; Zhao, Jian; Zhao, Fang; Liu, Hao; Li, Jing; Shen, Shengmei; Feng, Jiashi; Sim, Terence","Robust Face Recognition with Deep Multi-View Representation Learning","Proceedings of the 24th ACM international conference on Multimedia","978-1-4503-3603-1","","","https://doi.org/10.1145/2964284.2984061","","2016","2022-06-10 02:43:07","2022-07-31 04:30:50","","1068–1072","","","","","","","","","","","Association for Computing Machinery","Amsterdam, The Netherlands","","","","","","","","Type: 10.1145/2964284.2984061","","","","model ensemble, face recognition, deep learning, multi-view feature representation; face recognition, deep learning, multi-view feature representation, model ensemble","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"G2MGIX6H","conferencePaper","2018","Ré, Christopher","Software 2.0 and Snorkel: Beyond Hand-Labeled Data","Proceedings of the 24th ACM SIGKDD International Conference on Knowledge Discovery &amp; Data Mining","978-1-4503-5552-0","","","https://doi.org/10.1145/3219819.3219937","","2018","2022-06-10 02:43:07","2022-07-31 14:56:27","","2876","","","","","","","","","","","Association for Computing Machinery","London, United Kingdom","","","","","","","","Type: 10.1145/3219819.3219937","","","","hand-labeled data, data labeling, deep learning, software 2.0, label synthesis; label synthesis, hand-labeled data, data labeling, software 2.0, deep learning","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CXCBJ5PB","conferencePaper","2018","Dolby, Julian; Shinnar, Avraham; Allain, Allison; Reinen, Jenna","Ariadne: analysis for machine learning programs","Proceedings of the 2nd ACM SIGPLAN International Workshop on Machine Learning and Programming Languages","978-1-4503-5834-7","","","https://doi.org/10.1145/3211346.3211349","","2018","2022-06-10 02:43:07","2022-07-31 15:39:46","","1–10","","","","","","","","","","","Association for Computing Machinery","Philadelphia, PA, USA","","","","","","","","Type: 10.1145/3211346.3211349","","","","program analysis, machine learning","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"DVLIUGBC","conferencePaper","2018","He, Ran; Yang, Sen; Yang, Jingyuan; Cao, Jin","Automated Mining of Approximate Periodicity on Numeric Data: A Statistical Approach","Proceedings of the 2nd International Conference on Compute and Data Analysis","978-1-4503-6359-4","","","https://doi.org/10.1145/3193077.3194509","","2018","2022-06-10 02:43:07","2022-07-31 14:52:24","","20–27","","","","","","","","","","","Association for Computing Machinery","DeKalb, IL, USA","","","","","","","","Type: 10.1145/3193077.3194509","","","","Automated Machine Learning, Periodicity Detection, Numeric Sequence; Periodicity Detection, Automated Machine Learning, Numeric Sequence","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"QBFAVQDL","conferencePaper","2018","Krasanakis, Emmanouil; Spyromitros-Xioufis, Eleftherios; Papadopoulos, Symeon; Kompatsiaris, Yiannis","Adaptive Sensitive Reweighting to Mitigate Bias in Fairness-aware Classification","Proceedings of the 2018 World Wide Web Conference","978-1-4503-5639-8","","","https://doi.org/10.1145/3178876.3186133","","2018","2022-06-10 02:43:07","2022-07-31 02:10:00","","853–862","","","","","","","","","","","International World Wide Web Conferences Steering Committee","Lyon, France","","","","","","","","Type: 10.1145/3178876.3186133","","","","algorithm bias, reweighting, classification fairness; DISCRIMINATION; reweighting, classification fairness, algorithm bias","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"8GS4DCV9","conferencePaper","2019","Sun, Siyu; Gai, Yingjie; Zhou, Yingying; Xu, Aiting","Research on User Comments of Douban Animation Made in China Based on Text Mining Technology","Proceedings of the 2019 7th International Conference on Information Technology: IoT and Smart City","978-1-4503-7663-1","","","https://doi.org/10.1145/3377170.3377232","","2019","2022-06-10 02:43:07","2022-07-31 04:37:43","","89–93","","","","","","","","","","","Association for Computing Machinery","Shanghai, China","","","","","","","","Type: 10.1145/3377170.3377232","","","","Domestic animation, Machine learning, LDA theme analysis, Emotion analysis, NLP; Emotion analysis, NLP, Machine learning, Domestic animation, LDA theme analysis","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"V86KRR63","journalArticle","2018","Kestor, Gokcen; Mutlu, Burcu Ozcelik; Manzano, Joseph; Subasi, Omer; Unsal, Osman; Krishnamoorthy, Sriram","Comparative analysis of soft-error detection strategies: a case study with iterative methods","Proceedings of the 15th ACM International Conference on Computing Frontiers","","","","https://doi.org/10.1145/3203217.3203240","","2018","2022-06-10 02:43:07","2022-07-31 15:37:51","","173–182","","","","","","","","","","","","","","","","","","","","Type: 10.1145/3203217.3203240","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"US5NTG8Z","conferencePaper","2021","SAHLAOUI, Hayat; ALAOUI, El Arbi ABDELLAOUI; Agoujil, Said","A framework towards more accurate and explanatory student performance model","Proceedings of the 4th International Conference on Networking, Information Systems &amp; Security","978-1-4503-8871-9","","","https://doi.org/10.1145/3454127.3457634","","2021","2022-06-10 02:43:19","2022-07-30 22:30:01","","Article 58","","","","","","","","","","","Association for Computing Machinery","KENITRA, AA, Morocco","","","","","","","","Type: 10.1145/3454127.3457634","","","http://dx.doi.org/10.1145/3454127.3457634","Students’ performance, Interpretability., Model performance, Machine learning algorithms; Model performance, Students’ performance, Interpretability., Machine learning algorithms","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"I6L9GML2","conferencePaper","2017","Fayyad, Usama M.; Candel, Arno; Rubia, Eduardo Ariño de la; Pafka, Szilárd; Chong, Anthony; Lee, Jeong-Yoon","Benchmarks and Process Management in Data Science: Will We Ever Get Over the Mess?","Proceedings of the 23rd ACM SIGKDD International Conference on Knowledge Discovery and Data Mining","978-1-4503-4887-4","","","https://doi.org/10.1145/3097983.3120998","","2017","2022-06-10 02:43:19","2022-07-31 14:45:38","","31–32","","","","","","","","","","","Association for Computing Machinery","Halifax, NS, Canada","","","","","","","","Type: 10.1145/3097983.3120998","","","","accuracy; data benchmarks, software implementations, training speed, accuracy, model deployment and monitoring, performance benchmarks, memory footprint, model management; Data benchmarks; memory footprint; model deployment and monitoring; model management; Performance benchmarks; software implementations; training speed; training speed, model deployment and monitoring, accuracy, software implementations, data benchmarks, model management, memory footprint, performance benchmarks","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Y4YAATIU","journalArticle","2016","Christen, Peter; Gayler, Ross W.; Tran, Khoi-Nguyen; Fisher, Jeffrey; Vatsalan, Dinusha","Automatic Discovery of Abnormal Values in Large Textual Databases","J. Data and Information Quality","","","","https://doi.org/10.1145/2889311","","2016","2022-06-10 02:43:19","2022-07-31 14:50:42","","Article 7","","1–2","7","","","","","","","","","","","","","","","","","ISBN: 1936-1955 Publisher: Association for Computing Machinery Type: 10.1145/2889311","","","","probabilistic language model, data quality, out-of-vocabulary, support vector machine, one-class classifier, word features, String databases, outlier detection; String databases, word features, one-class classifier, outlier detection, support vector machine, data quality, out-of-vocabulary, probabilistic language model","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"XLYQ4LKR","conferencePaper","2017","Ng, Raymond","Text analytics, health analytics","1st Europe Summer School: Data Science","978-1-4503-7315-9","","","https://doi.org/10.1145/3168836.3168845","","2017","2022-06-10 02:43:19","2022-07-31 04:05:21","","Article 9","","","","","","","","","","","Association for Computing Machinery","Athens, Greece","","","","","","","","Type: 10.1145/3168836.3168845","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"R3PWTVA9","conferencePaper","2018","Lv, Yirong; Sun, Bin; Luo, Qinyi; Wang, Jing; Yu, Zhibin; Qian, Xuehai","CounterMiner: mining big performance data from hardware counters","Proceedings of the 51st Annual IEEE/ACM International Symposium on Microarchitecture","978-1-5386-6240-3","","","https://doi.org/10.1109/MICRO.2018.00056","","2018","2022-06-10 02:43:19","2022-07-31 02:50:51","","613–626","","","","","","","","","","","IEEE Press","Fukuoka, Japan","","","","","","","","Type: 10.1109/MICRO.2018.00056","","","","data mining; big data; performance; computer architecture; performance counters; performance counters, data mining, computer architecture, big data; computer architecture, big data, data mining, performance counters","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"HTLXS2B5","conferencePaper","2021","Chen, Jiayi; Hu, Zhiguang; Bai, Mei","AutoEncoder Network-based Pipeline for Abnormal Enterprise Data Mining","2021 4th International Conference on Computing and Big Data","978-1-4503-8719-4","","","https://doi.org/10.1145/3507524.3507528","","2021","2022-06-10 02:43:19","2022-07-31 15:38:52","","8–14","","","","","","","","","","","Association for Computing Machinery","Wuhan, China","","","","","","","","Type: 10.1145/3507524.3507528","","","http://dx.doi.org/10.1145/3507524.3507528","Pipelines; Learning systems; Inference engines; Data mining; Crime; Electric power utilization; feature engining, neural network, Additional Key Words and Phrases: data mining; neural network, Additional Key Words and Phrases: data mining, feature engining","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"5SZNH5HU","conferencePaper","2022","Parulian, Nikolaus Nova; Ludascher, Bertram","DCM Explorer: A Tool to Support Transparent Data Cleaning through Provenance Exploration","14th International Workshop on the Theory and Practice of Provenance, TaPP 2022, held in conjunction with SIGMOD 2022, June 17, 2022","","","10.1145/3530800.3534539","","Data cleaning and preparation are essential phases of data science and machine learning (ML) workflows. Unfortunately, data cleaning processes are rarely well documented, despite the fact that they are error-prone and often involve hundreds of individual transformation steps. We have developed DCM (Data Cleaning Model) which captures provenance information for data cleaning. In this paper, we present DCM Explorer, a companion tool for DCM to explore and use data cleaning provenance. With DCM Explorer, a user can query and visualize the data cleaning workflows that are ""hidden""in recorded provenance information, show different states of the data (as it underwent cleaning), explore an individual cell's history, etc. Through query-driven provenance reports, DCM Explorer adds valuable process documentation, making data cleaning more transparent, self-explanatory, and reusable.  2022 ACM.","2022","2022-07-27 17:24:54","2022-07-31 14:24:56","","56-61","","","","","","","Proceedings of 14th International Workshop on the Theory and Practice of Provenance, TaPP 2022","","","","Association for Computing Machinery, Inc","Philadelphia, PA, United states","","","","","","","","","","","http://dx.doi.org/10.1145/3530800.3534539","Cleaning; Metadata; scientific workflows, data provenance, transparency, data cleaning","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"X8C6K9G7","conferencePaper","2022","Flokas, Lampros; Wu, Weiyuan; Liu, Yejia; Wang, Jiannan; Verma, Nakul; Wu, Eugene","Complaint-Driven Training Data Debugging at Interactive Speeds","2022 ACM SIGMOD International Conference on the Management of Data, SIGMOD 2022, June 12, 2022  -  June 17, 2022","07308078","","10.1145/3514221.3517849","","Modern databases support queries that perform model inference (inference queries). Although powerful and widely used, inference queries are susceptible to incorrect results if the model is biased due to training data errors. Recently, prior work Rain proposed complaint-driven data debugging which uses user-specified errors in the output of inference queries (Complaints) to rank erroneous training examples that most likely caused the complaint. This can help users better interpret results and debug training sets. Rain combined influence analysis from the ML literature with relaxed query provenance polynomials from the DB literature to approximate the derivative of complaints w.r.t. training examples. Although effective, the runtime is O(|T|d), where T and d are the training set and model sizes, due to its reliance on the model's second order derivatives (the Hessian). On a Wide Resnet Network (WRN) model with 1.5 million parameters, it takes 1 minute to debug a complaint. We observe that most complaint debugging costs are independent of the complaint, and that modern models are overparameterized. In response, Rain++ uses precomputation techniques, based on non-trivial insights unique to data debugging, to reduce debugging latencies to a constant factor independent of model size. We also develop optimizations when the queried database is known apriori, and for standing queries over streaming databases. Combining these optimizations in Rain++ ensures interactive debugging latencies (1ms) on models with millions of parameters.  2022 ACM.","2022","2022-07-27 17:25:01","2022-07-31 02:43:30","","369-383","","","","","","","Proceedings of the ACM SIGMOD International Conference on Management of Data","","","","Association for Computing Machinery","Virtual, Online, United states","","","","","","","","","","","http://dx.doi.org/10.1145/3514221.3517849","Machine learning; Query languages; Query processing; Rain; machine learning debugging, data cleaning, data provenance","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"G6EZ7KSP","conferencePaper","2019","Rahman, Musfiqur; Rigby, Peter C.; Palani, Dharani; Nguyen, Tien","Cleaning StackOverflow for machine translation","Proceedings of the 16th International Conference on Mining Software Repositories","","","","https://doi.org/10.1109/MSR.2019.00021","","2019","2022-07-27 18:07:09","2022-07-27 18:07:09","","79–83","","","","","","","","","","","IEEE Press","Montreal, Quebec, Canada","","","","","","","","Type: 10.1109/MSR.2019.00021","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"KZIMFH47","journalArticle","2022","Ilyas, Ihab F.; Rekatsinas, Theodoros","Machine Learning and Data Cleaning: Which Serves the Other?","J. Data and Information Quality","","","","https://doi.org/10.1145/3506712","","2022","2022-07-27 18:07:35","2022-07-27 18:07:35","","Article 13","","3","14","","","","","","","","","","","","","","","","","ISBN: 1936-1955 Publisher: Association for Computing Machinery Type: 10.1145/3506712","","","","Machine learning, data cleaning","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3B2EN9RI","journalArticle","2020","Atkinson, Gentry; Metsis, Vangelis","Identifying label noise in time-series datasets","Adjunct Proceedings of the 2020 ACM International Joint Conference on Pervasive and Ubiquitous Computing and Proceedings of the 2020 ACM International Symposium on Wearable Computers","","","","https://doi.org/10.1145/3410530.3414366","","2020","2022-07-27 18:07:35","2022-07-31 13:27:54","","238–243","","","","","","","","","","","","","","","","","","","","Type: 10.1145/3410530.3414366","","","","human activity recognition, label noise, accelerometer, CNN, label cleaning, time-series data, neural networks","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"KUJR4UJV","conferencePaper","2022","Dolby, Julian; Tsay, Jason; Hirzel, Martin","Automatically debugging AutoML pipelines using maro: ML automated remediation oracle","Proceedings of the 6th ACM SIGPLAN International Symposium on Machine Programming","978-1-4503-9273-0","","","https://doi.org/10.1145/3520312.3534868","","2022","2022-07-27 18:07:35","2022-07-27 18:07:35","","60–69","","","","","","","","","","","Association for Computing Machinery","San Diego, CA, USA","","","","","","","","Type: 10.1145/3520312.3534868","","","","Automated Remediation, AI Debugging, Automated Debugging, AutoML","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
